t_us,p1,p2,p3,p4,p5,p6,p7,p8
45664172,0.027981407940387726,0.027981409803032875,-0.823636531829834,1500.0,1499.0,-0.823636531829834,0.5,1.0
45913125,0.027981407940387726,0.027981409803032875,-1.0409250259399414,1500.0,1499.0,-1.0409250259399414,0.6700000166893005,1.0
46163132,-0.002506207674741745,-0.002506207674741745,0.04545707628130913,1500.0,1499.0,0.04545707628130913,0.6700000166893005,1.0
46413129,0.027981407940387726,0.027981409803032875,-1.0409250259399414,1500.0,1499.0,-1.0409250259399414,0.6700000166893005,1.0
46663117,0.027981407940387726,0.027981409803032875,-1.0409250259399414,1500.0,1499.0,-1.0409250259399414,0.6700000166893005,1.0
46913905,-0.0025062114000320435,-0.002506207674741745,1.1928389072418213,1500.0,1500.0,1.1928389072418213,0.6700000166893005,1.0
47163155,-0.03299403935670853,-0.03299403935670853,1.6784664392471313,1500.0,1500.0,1.6784664392471313,0.6700000166893005,1.0
47413131,0.05846945196390152,0.05846945196390152,-2.102912664413452,1500.0,1499.0,-2.102912664413452,0.6700000166893005,1.0
47663297,-0.06348186731338501,-0.06348186731338501,0.603264331817627,1500.0,1500.0,0.603264331817627,0.6700000166893005,1.0
47913156,0.05846945196390152,0.05846945196390152,-1.5398221015930176,1500.0,1499.0,-1.5398221015930176,0.6700000166893005,1.0
48163130,-0.002506207674741745,-0.002506207674741745,0.868203341960907,1500.0,1499.0,0.868203341960907,0.6700000166893005,1.0
48413349,0.027981407940387726,0.027981409803032875,-1.0409250259399414,1500.0,1499.0,-1.0409250259399414,0.6700000166893005,1.0
48663107,0.027981407940387726,0.027981409803032875,-1.1209583282470703,1500.0,1499.0,-1.1209583282470703,0.7350000143051147,1.0
48913332,0.088957279920578,0.088957279920578,-0.8509481549263,1500.0,1499.0,-0.8509481549263,0.7350000143051147,1.0
49163112,-0.0025062114000320435,-0.002506207674741745,1.2438433170318604,1500.0,1500.0,1.2438433170318604,0.7059999704360962,1.0
49413801,-0.03299403935670853,-0.03299403935670853,0.7703114151954651,1500.0,1499.0,0.7703114151954651,0.7059999704360962,1.0
49663117,0.027981409803032875,0.027981409803032875,-0.32663851976394653,1500.0,1499.0,-0.32663851976394653,0.7059999704360962,1.0
49913123,0.05846945196390152,0.05846945196390152,0.42681393027305603,1500.0,1499.0,0.42681393027305603,0.7059999704360962,1.0
50163276,0.05846945196390152,0.05846945196390152,-0.9569530487060547,1011.0,1240.0,-0.9569530487060547,0.7059999704360962,1.0
50413395,0.088957279920578,0.088957279920578,-1.4898741245269775,1011.0,1240.0,-1.4898741245269775,0.7059999704360962,1.0
50663121,0.05846945196390152,0.05846945196390152,-0.6023105978965759,1011.0,1240.0,-0.6023105978965759,0.7260000109672546,1.0
50913339,0.05846945196390152,0.05846945196390152,-0.6023105978965759,1011.0,1240.0,-0.6023105978965759,0.7260000109672546,1.0
51163114,-0.06348186731338501,-0.06348186731338501,0.41238898038864136,1011.0,1240.0,0.41238898038864136,0.12600000202655792,1.0
51413113,-0.002506207674741745,-0.002506207674741745,0.22806468605995178,1011.0,1240.0,0.22806468605995178,0.12600000202655792,1.0
51663425,0.05846945196390152,0.05846945196390152,-0.309221476316452,1011.0,1240.0,-0.309221476316452,0.1720000058412552,1.0
51913117,-0.06348186731338501,-0.06348186731338501,0.8077403903007507,1011.0,1240.0,0.8077403903007507,0.1720000058412552,1.0
52163118,-0.03299403935670853,-0.03299403935670853,0.4665347933769226,1011.0,1240.0,0.4665347933769226,0.1720000058412552,1.0
52413108,-0.03299403935670853,-0.03299403935670853,0.4665347933769226,1011.0,1240.0,0.4665347933769226,0.1720000058412552,1.0
52663322,-0.002506207674741745,-0.002506207674741745,0.015316670760512352,1011.0,1240.0,0.015316670760512352,0.1720000058412552,1.0
52913371,-0.06348186731338501,-0.06348186731338501,0.7179535627365112,1011.0,1240.0,0.7179535627365112,0.1720000058412552,1.0
53163119,-0.06348186731338501,-0.06348186731338501,0.7179535627365112,1011.0,1240.0,0.7179535627365112,0.1720000058412552,1.0
53413133,0.027981407940387726,0.027981409803032875,-0.35073766112327576,1011.0,1240.0,-0.35073766112327576,0.1720000058412552,1.0
53663107,-0.002506207674741745,-0.002506207674741745,0.29253941774368286,1011.0,1240.0,0.29253941774368286,0.1720000058412552,1.0
53913490,0.088957279920578,0.088957279920578,-0.14097124338150024,1011.0,1240.0,-0.14097124338150024,0.1720000058412552,1.0
54163343,0.027981407940387726,0.027981409803032875,-0.4560724198818207,1011.0,1240.0,-0.4560724198818207,0.1720000058412552,1.0
54413129,0.027981407940387726,0.027981409803032875,-0.35073763132095337,1011.0,1240.0,-0.35073763132095337,0.1720000058412552,1.0
54663110,-0.002506207674741745,-0.002506207674741745,-0.15784208476543427,1011.0,1240.0,-0.15784208476543427,0.1720000058412552,1.0
54913493,-0.002506207674741745,-0.002506207674741745,-0.28075674176216125,1011.0,1240.0,-0.28075674176216125,0.1720000058412552,1.0
55163119,0.088957279920578,0.088957279920578,-0.6740661859512329,1011.0,1240.0,-0.6740661859512329,0.1720000058412552,1.0
55413119,-0.0025062114000320435,-0.002506207674741745,0.4019246995449066,1011.0,1240.0,0.4019246995449066,0.1720000058412552,1.0
55663111,0.05846945196390152,0.05846945196390152,-0.41736724972724915,1011.0,1240.0,-0.41736724972724915,0.1720000058412552,1.0
55913121,0.027981407940387726,0.027981409803032875,0.3345925211906433,1011.0,1240.0,0.3345925211906433,0.1720000058412552,1.0
56163124,0.05846945196390152,0.05846945196390152,-0.518839955329895,1011.0,1240.0,-0.518839955329895,0.1720000058412552,1.0
56413134,0.05846945196390152,0.05846945196390152,-0.19032418727874756,1011.0,1240.0,-0.19032418727874756,0.1720000058412552,1.0
56663118,-0.002506207674741745,-0.002506207674741745,0.17137697339057922,1011.0,1240.0,0.17137697339057922,0.1720000058412552,1.0
56913208,-0.002506207674741745,-0.002506207674741745,0.015316670760512352,1011.0,1240.0,0.015316670760512352,0.1720000058412552,1.0
57163327,-0.002506207674741745,-0.002506207674741745,0.17137697339057922,1011.0,1240.0,0.17137697339057922,0.1720000058412552,1.0
57413126,0.05846945196390152,0.05846945196390152,-0.04518260806798935,1011.0,1240.0,-0.04518260806798935,0.1720000058412552,1.0
57663118,-0.06348186731338501,-0.06348186731338501,0.32072898745536804,1011.0,1240.0,0.32072898745536804,0.1720000058412552,1.0
57913133,0.11944511532783508,0.11944511532783508,-0.6391133069992065,1011.0,1240.0,-0.6391133069992065,0.1720000058412552,1.0
58163121,0.05846945196390152,0.05846945196390152,-0.309221476316452,1011.0,1240.0,-0.309221476316452,0.1720000058412552,1.0
58413492,0.027981409803032875,0.027981409803032875,-0.23662789165973663,1011.0,1240.0,-0.23662789165973663,0.1720000058412552,1.0
58663131,0.05846945196390152,0.05846945196390152,-0.5188400149345398,1011.0,1240.0,-0.5188400149345398,0.1720000058412552,1.0
58913144,-0.0025062114000320435,-0.002506207674741745,0.4019246995449066,1011.0,1240.0,0.4019246995449066,0.1720000058412552,1.0
59163280,0.088957279920578,0.088957279920578,-0.3777402639389038,1011.0,1240.0,-0.3777402639389038,0.1720000058412552,1.0
59413141,-0.03299403935670853,-0.03299403935670853,0.565555989742279,1011.0,1240.0,0.565555989742279,0.1720000058412552,1.0
59663133,0.11944511532783508,0.11944511532783508,-0.4432661235332489,1011.0,1240.0,-0.4432661235332489,0.1720000058412552,1.0
59913134,0.11944511532783508,0.11944511532783508,-0.08670789748430252,1011.0,1240.0,-0.08670789748430252,0.1720000058412552,1.0
60163294,-0.002506207674741745,-0.002506207674741745,0.29253941774368286,1011.0,1240.0,0.29253941774368286,0.1720000058412552,1.0
60413146,0.05846945196390152,0.05846945196390152,0.1379169374704361,1011.0,1240.0,0.1379169374704361,0.1720000058412552,1.0
60663126,0.027981407940387726,0.027981409803032875,0.21874503791332245,1011.0,1240.0,0.21874503791332245,0.1720000058412552,1.0
60913482,-0.03299403935670853,-0.03299403935670853,0.12042013555765152,1011.0,1240.0,0.12042013555765152,0.1720000058412552,1.0
61163139,0.05846945196390152,0.05846945196390152,-0.045182641595602036,1011.0,1240.0,-0.045182641595602036,0.1720000058412552,1.0
61413314,-0.0025062114000320435,-0.002506207674741745,0.5042316913604736,1011.0,1240.0,0.5042316913604736,0.1720000058412552,1.0
61663118,-0.03299403935670853,-0.03299403935670853,0.36189693212509155,1011.0,1240.0,0.36189693212509155,0.1720000058412552,1.0
61913112,0.05846945196390152,0.05846945196390152,-0.04518258571624756,1011.0,1240.0,-0.04518258571624756,0.1720000058412552,1.0
62163279,0.027981407940387726,0.027981409803032875,-0.4560724198818207,1011.0,1240.0,-0.4560724198818207,0.1720000058412552,1.0
62413491,0.14993295073509216,0.14993295073509216,-0.9611088037490845,1011.0,1240.0,-0.9611088037490845,0.1720000058412552,1.0
62663126,-0.002506207674741745,-0.002506207674741745,0.17137697339057922,1011.0,1240.0,0.17137697339057922,0.1720000058412552,1.0
62913402,-0.12445732951164246,-0.12445731461048126,1.1658822298049927,1011.0,1240.0,1.1658822298049927,0.1720000058412552,1.0
63163150,0.05846945196390152,0.05846945196390152,0.1379169374704361,1011.0,1240.0,0.1379169374704361,0.1720000058412552,1.0
63413129,0.088957279920578,0.088957279920578,-0.3777402639389038,1011.0,1240.0,-0.3777402639389038,0.1720000058412552,1.0
63663307,0.05846945196390152,0.05846945196390152,-0.309221476316452,1011.0,1240.0,-0.309221476316452,0.1720000058412552,1.0
63913105,0.05846945196390152,0.05846945196390152,0.0,1011.0,1240.0,0.0,0.0,1.0
64163083,-0.09396969527006149,-0.09396969527006149,0.0,1011.0,1240.0,0.0,0.0,1.0
64413110,-0.03299403935670853,-0.03299403935670853,0.0554378367960453,1011.0,1240.0,0.0554378367960453,0.012000000104308128,1.0
64663458,0.05846945196390152,0.05846945196390152,-0.02261602133512497,1011.0,1240.0,-0.02261602133512497,0.012000000104308128,1.0
64913110,0.027981407940387726,0.027981409803032875,0.11738622933626175,1895.0,1753.0,0.11738622933626175,0.07900000363588333,1.0
65163176,0.11944511532783508,0.11944511532783508,-0.34297049045562744,1895.0,1753.0,-0.34297049045562744,0.07900000363588333,1.0
65413118,-0.03299403935670853,-0.03299403935670853,0.9478768706321716,1377.0,1377.0,0.9478768706321716,0.328000009059906,1.0
65663117,-0.002506207674741745,-0.002506207674741745,0.28722935914993286,1377.0,1376.0,0.28722935914993286,0.328000009059906,1.0
65913116,0.088957279920578,0.088957279920578,-0.5763784050941467,1141.0,1240.0,-0.5763784050941467,1.0,1.0
66163319,-0.06348186731338501,-0.06348186731338501,2.9354424476623535,1141.0,1240.0,2.9354424476623535,1.0,1.0
66413118,0.05846945196390152,0.05846945196390152,0.8371262550354004,1141.0,1240.0,0.8371262550354004,0.7289999723434448,1.0
66663124,-0.12445732206106186,-0.12445731461048126,2.634676694869995,1141.0,1240.0,2.634676694869995,0.7289999723434448,1.0
66913123,0.027981407940387726,0.027981409803032875,0.3211820721626282,1141.0,1240.0,0.3211820721626282,0.27799999713897705,1.0
67163349,0.088957279920578,0.088957279920578,-0.5546338558197021,1141.0,1240.0,-0.5546338558197021,0.27799999713897705,1.0
67413078,-0.06348186731338501,-0.06348186731338501,0.0,1141.0,1240.0,0.0,0.0,1.0
67663073,-0.0025062114000320435,-0.002506207674741745,0.0,1141.0,1240.0,0.0,0.0,1.0
67913086,0.088957279920578,0.088957279920578,0.0,1141.0,1240.0,0.0,0.0,1.0
68163073,0.18042056262493134,0.18042056262493134,0.0,1141.0,1240.0,0.0,0.0,1.0
68413105,0.027981409803032875,0.027981409803032875,0.0,1141.0,1240.0,0.0,0.0,1.0
68663207,-0.03299403935670853,-0.03299403935670853,0.0,1141.0,1240.0,0.0,0.0,1.0
68913073,0.18042056262493134,0.18042056262493134,0.0,1141.0,1240.0,0.0,0.0,1.0
69163081,0.05846945196390152,0.05846945196390152,0.0,1141.0,1240.0,0.0,0.0,1.0
69413077,-0.0025062114000320435,-0.002506207674741745,0.0,1141.0,1240.0,0.0,0.0,1.0
69663082,0.05846945196390152,0.05846945196390152,0.0,1141.0,1240.0,0.0,0.0,1.0
69913078,0.088957279920578,0.088957279920578,0.0,1141.0,1240.0,0.0,0.0,1.0
70163081,0.027981407940387726,0.027981409803032875,0.0,1141.0,1240.0,0.0,0.0,1.0
70413073,0.088957279920578,0.088957279920578,0.0,1141.0,1240.0,0.0,0.0,1.0
70663088,-0.002506207674741745,-0.002506207674741745,0.0,1141.0,1240.0,0.0,0.0,1.0
70913398,0.05846945196390152,0.05846945196390152,0.0,1141.0,1240.0,0.0,0.0,1.0
71163079,0.05846945196390152,0.05846945196390152,0.0,1141.0,1240.0,0.0,0.0,1.0
71413073,0.027981409803032875,0.027981409803032875,0.0,1141.0,1240.0,0.0,0.0,1.0
71663079,-0.03299403935670853,-0.03299403935670853,0.0,1141.0,1240.0,0.0,0.0,1.0
71913073,-0.002506207674741745,-0.002506207674741745,0.0,1141.0,1240.0,0.0,0.0,1.0
72163174,0.027981409803032875,0.027981409803032875,0.0,1141.0,1240.0,0.0,0.0,1.0
72413078,0.027981409803032875,0.027981409803032875,0.0,1141.0,1240.0,0.0,0.0,1.0
72663083,0.027981415390968323,0.027981409803032875,0.0,1141.0,1240.0,0.0,0.0,1.0
72913073,-0.03299403935670853,-0.03299403935670853,0.0,1141.0,1240.0,0.0,0.0,1.0
