t_us,p1,p2,p3,p4,p5,p6,p7,p8
65116062,0.05804456025362015,0.05804456025362015,0.3266853988170624,1500.0,1499.0,0.3266853988170624,0.5,1.0
65216004,0.05804456025362015,0.05804456025362015,-0.9779653549194336,1500.0,1499.0,-0.9779653549194336,0.5,1.0
65315839,0.02755694091320038,0.027556944638490677,1.0376503467559814,1500.0,1499.0,1.0376503467559814,0.5,1.0
65415839,-0.0029308851808309555,-0.0029308858793228865,0.4051101803779602,1500.0,1500.0,0.4051101803779602,0.5,1.0
65515849,0.08853260427713394,0.08853260427713394,-0.3282402455806732,1500.0,1499.0,-0.3282402455806732,0.5,1.0
65615881,0.08853260427713394,0.08853260427713394,-1.1284681558609009,1500.0,1499.0,-1.1284681558609009,0.5,1.0
65715867,0.05804456025362015,0.05804456025362015,0.621530294418335,1500.0,1499.0,0.621530294418335,0.5,1.0
65815837,0.05804456025362015,0.05804456025362015,0.6215301156044006,1500.0,1499.0,0.6215301156044006,0.5,1.0
65916206,0.05804456025362015,0.05804456025362015,0.32668536901474,1500.0,1499.0,0.32668536901474,0.5,1.0
66016014,-0.09439416974782944,-0.09439416229724884,2.027411460876465,1500.0,1500.0,2.027411460876465,0.5,1.0
66115873,-0.03341871500015259,-0.03341871500015259,0.5869461894035339,1500.0,1500.0,0.5869461894035339,0.5,1.0
66215849,0.05804456025362015,0.05804456025362015,0.3266853988170624,1966.0,1753.0,0.3266853988170624,0.5,1.0
66315833,0.08853260427713394,0.08853260427713394,0.0,1967.0,1753.0,0.0,0.0,1.0
66415838,0.02755694091320038,0.027556944638490677,0.34488335251808167,1967.0,1753.0,0.34488335251808167,0.17800000309944153,1.0
66515871,0.02755694091320038,0.027556944638490677,0.6246453523635864,1967.0,1753.0,0.6246453523635864,0.37400001287460327,1.0
66615930,0.02755694091320038,0.027556944638490677,1.326756238937378,1127.0,1240.0,1.326756238937378,0.9589999914169312,1.0
