t_us,p1,p2,p3,p4,p5,p6,p7,p8
84003182,0.28633949160575867,0.28633949160575867,-2.014091968536377,1500.0,1498.0,-2.014091968536377,0.5,1.0
84252811,0.3778027594089508,0.3778027594089508,-1.565778136253357,1500.0,1498.0,-1.565778136253357,0.5,1.0
84502820,0.4082905948162079,0.4082905948162079,-2.7033846378326416,1500.0,1498.0,-2.7033846378326416,0.5,1.0
84752825,0.31682732701301575,0.31682732701301575,-1.2867140769958496,1500.0,1498.0,-1.2867140769958496,0.5,1.0
85002821,0.225363627076149,0.225363627076149,-1.5384620428085327,1500.0,1499.0,-1.5384620428085327,0.5,1.0
85252824,0.3473151624202728,0.3473151624202728,-2.2661852836608887,1500.0,1498.0,-2.2661852836608887,0.5,1.0
85502832,0.2558516561985016,0.2558516561985016,-2.487191677093506,1500.0,1498.0,-2.487191677093506,0.5,1.0
85752873,0.28633949160575867,0.28633949160575867,-1.3718957901000977,1500.0,1498.0,-1.3718957901000977,0.5,1.0
86002827,0.31682732701301575,0.31682732701301575,-1.7272775173187256,1500.0,1498.0,-1.7272775173187256,0.5,1.0
86252810,0.28633949160575867,0.28633949160575867,-0.6379216909408569,1500.0,1499.0,-0.6379216909408569,0.5,1.0
86503178,0.31682732701301575,0.31682732701301575,-1.9369412660598755,1500.0,1498.0,-1.9369412660598755,0.5,1.0
86753014,0.16438817977905273,0.16438817977905273,-0.1745101362466812,1500.0,1499.0,-0.1745101362466812,0.5,1.0
87002835,0.3473151624202728,0.3473151624202728,-2.4628846645355225,1500.0,1498.0,-2.4628846645355225,0.5,1.0
87252813,0.31682732701301575,0.31682732701301575,-1.2867140769958496,1500.0,1498.0,-1.2867140769958496,0.5,1.0
87502824,0.28633949160575867,0.28633949160575867,-1.8066097497940063,1500.0,1499.0,-1.8066097497940063,0.5,1.0
87752833,0.3473151624202728,0.3473151624202728,-2.4628849029541016,1500.0,1498.0,-2.4628849029541016,0.5,1.0
88003057,0.2558516561985016,0.2558516561985016,-1.2291351556777954,1500.0,1499.0,-1.2291351556777954,0.5,1.0
88252819,0.31682732701301575,0.31682732701301575,-1.0520955324172974,1500.0,1498.0,-1.0520955324172974,0.5,1.0
88502857,0.19487600028514862,0.19487600028514862,-0.9298527836799622,1500.0,1499.0,-0.9298527836799622,0.5,1.0
