t_us,p1,p2,p3,p4,p5,p6,p7,p8
39965854,-0.026955556124448776,-0.026955556124448776,-0.2889134883880615,1858.0,1753.0,-0.2889134883880615,0.23999999463558197,1.0
40215871,0.003532061353325844,0.0035320608876645565,-0.22728966176509857,1858.0,1753.0,-0.22728966176509857,0.23999999463558197,1.0
40465947,0.03402010351419449,0.03402010351419449,0.08259925246238708,1858.0,1753.0,0.08259925246238708,0.23999999463558197,1.0
40715861,-0.026955556124448776,-0.026955556124448776,0.305588960647583,1046.0,1240.0,0.305588960647583,0.23999999463558197,1.0
40965867,-0.026955556124448776,-0.026955556124448776,0.4548611044883728,1046.0,1240.0,0.4548611044883728,0.23999999463558197,1.0
41215879,-0.026955556124448776,-0.026955556124448776,0.13372592628002167,1046.0,1240.0,0.13372592628002167,0.23999999463558197,1.0
41465869,-0.08793121576309204,-0.08793121576309204,0.8773877024650574,1046.0,1240.0,0.8773877024650574,0.23999999463558197,1.0
41715857,-0.026955556124448776,-0.026955556124448776,0.4548611044883728,1046.0,1240.0,0.4548611044883728,0.23999999463558197,1.0
41966201,0.0035320594906806946,0.0035320608876645565,0.36333537101745605,1046.0,1240.0,0.36333537101745605,0.23999999463558197,1.0
42216221,-0.05744338780641556,-0.05744338780641556,0.5419653654098511,1046.0,1240.0,0.5419653654098511,0.23999999463558197,1.0
42466039,-0.05744338780641556,-0.05744338780641556,0.4005666971206665,1046.0,1240.0,0.4005666971206665,0.23999999463558197,1.0
42715866,0.03402010351419449,0.03402010351419449,-0.47539207339286804,1046.0,1240.0,-0.47539207339286804,0.23999999463558197,1.0
42965862,-0.026955559849739075,-0.026955556124448776,0.5925569534301758,1046.0,1240.0,0.5925569534301758,0.23999999463558197,1.0
43215852,0.03402010351419449,0.03402010351419449,-0.3281899392604828,1046.0,1240.0,-0.3281899392604828,0.23999999463558197,1.0
43465866,0.06450793147087097,0.06450793147087097,-0.5616394877433777,1046.0,1240.0,-0.5616394877433777,0.23999999463558197,1.0
43716067,-0.1489066630601883,-0.1489066630601883,0.6659283638000488,1046.0,1240.0,0.6659283638000488,0.16300000250339508,1.0
43965887,0.03402010351419449,0.03402010351419449,0.0606117844581604,1046.0,1240.0,0.0606117844581604,0.16300000250339508,1.0
44216027,0.0035320594906806946,0.0035320608876645565,0.3724643290042877,1237.0,1240.0,0.3724643290042877,0.16300000250339508,1.0
44465928,0.003532061353325844,0.0035320608876645565,0.14851275086402893,1237.0,1240.0,0.14851275086402893,0.16300000250339508,1.0
