t_us,p1,p2,p3,p4,p5,p6,p7,p8
309465885,-0.049212172627449036,-0.04921216890215874,-1.4334874153137207,1810.0,1753.0,-1.4334874153137207,0.8600000143051147,1.0
309715821,0.011763490736484528,0.011763491667807102,0.47846275568008423,1810.0,1753.0,0.47846275568008423,0.8600000143051147,1.0
309965860,0.07273915410041809,0.07273915410041809,-2.98787784576416,1810.0,1753.0,-2.98787784576416,0.8600000143051147,1.0
310215822,-0.04921216890215874,-0.04921216890215874,1.042510747909546,1810.0,1753.0,1.042510747909546,0.8600000143051147,1.0
310466069,-0.018724551424384117,-0.018724551424384117,0.2773677110671997,1810.0,1753.0,0.2773677110671997,0.8600000143051147,1.0
310715819,-0.04921216890215874,-0.04921216890215874,1.042510747909546,1810.0,1753.0,1.042510747909546,0.8600000143051147,1.0
310965890,-0.018724549561738968,-0.018724551424384117,1.1954971551895142,1810.0,1753.0,1.1954971551895142,0.8600000143051147,1.0
311215835,-0.07970000058412552,-0.07970000058412552,1.675007700920105,1810.0,1753.0,1.675007700920105,0.8600000143051147,1.0
311465852,0.16420243680477142,0.16420243680477142,-1.9400042295455933,1810.0,1753.0,-1.9400042295455933,0.8600000143051147,1.0
311715841,0.04225132241845131,0.04225132241845131,-0.5318620800971985,1810.0,1753.0,-0.5318620800971985,0.8600000143051147,1.0
311966008,-0.07970000058412552,-0.07970000058412552,2.034592628479004,1810.0,1753.0,2.034592628479004,0.8600000143051147,1.0
312215862,-0.07969999313354492,-0.07970000058412552,3.347243070602417,1810.0,1753.0,3.347243070602417,0.8600000143051147,1.0
312465841,0.04225132241845131,0.04225132241845131,-0.5318620800971985,1810.0,1753.0,-0.5318620800971985,0.8600000143051147,1.0
312716187,-0.04921216890215874,-0.04921216890215874,0.013590100221335888,1810.0,1753.0,0.013590100221335888,0.8600000143051147,1.0
312965849,-0.20165111124515533,-0.20165111124515533,2.8733105659484863,1810.0,1753.0,2.8733105659484863,0.8600000143051147,1.0
313215810,-0.07970000058412552,-0.07970000058412552,1.675007700920105,1810.0,1753.0,1.675007700920105,0.8600000143051147,1.0
313465846,-0.07970000058412552,-0.07970000058412552,1.675007700920105,1810.0,1753.0,1.675007700920105,0.8600000143051147,1.0
313715839,0.04225132614374161,0.04225132241845131,-2.1157896518707275,1810.0,1753.0,-2.1157896518707275,0.8600000143051147,1.0
313965840,-0.14067566394805908,-0.14067566394805908,3.1125376224517822,1810.0,1753.0,3.1125376224517822,0.8600000143051147,1.0
314215856,-0.04921216890215874,-0.04921216890215874,1.042510747909546,1810.0,1753.0,1.042510747909546,0.8600000143051147,1.0
314466100,0.10322698205709457,0.10322698205709457,-2.2023110389709473,1810.0,1753.0,-2.2023110389709473,0.8600000143051147,1.0
314715826,0.07273915410041809,0.07273915410041809,-1.6221797466278076,1810.0,1753.0,-1.6221797466278076,0.8600000143051147,1.0
314965852,0.16420245170593262,0.16420243680477142,-4.17075252532959,1810.0,1753.0,-4.17075252532959,0.8600000143051147,1.0
315215834,-0.04921216890215874,-0.04921216890215874,1.4402711391448975,1810.0,1753.0,1.4402711391448975,0.8600000143051147,1.0
315465900,0.04225131869316101,0.04225132241845131,-2.457008123397827,1810.0,1753.0,-2.457008123397827,0.8600000143051147,1.0
315715837,0.04225131869316101,0.04225132241845131,-1.3853647708892822,1810.0,1753.0,-1.3853647708892822,0.8600000143051147,1.0
315965838,-0.07970000058412552,-0.07970000058412552,2.034592628479004,1810.0,1753.0,2.034592628479004,0.8600000143051147,1.0
316215841,0.011763492599129677,0.011763491667807102,-0.7092278003692627,1810.0,1753.0,-0.7092278003692627,0.8600000143051147,1.0
316465853,0.13371460139751434,0.13371460139751434,-3.067384719848633,1810.0,1753.0,-3.067384719848633,0.8600000143051147,1.0
316716075,-0.04921216890215874,-0.04921216890215874,1.8119229078292847,1810.0,1753.0,1.8119229078292847,0.8600000143051147,1.0
316966112,0.07273915410041809,0.07273915410041809,-1.6221797466278076,1810.0,1753.0,-1.6221797466278076,0.8600000143051147,1.0
317215844,0.011763490736484528,0.011763491667807102,-0.7092278003692627,1810.0,1753.0,-0.7092278003692627,0.8600000143051147,1.0
